CustomerID,Name,Gender,Age,Country,City,LoyaltyTier,SignupDate,ProductID,ProductCategory,ProductSubCategory,OrderID,OrderDate,Quantity,UnitPrice,TotalAmount,Discount%,PaymentMethod,Returned
83f1fdf8-231f-4830-a114-dc3ce6b404cb,Alison Bush,Male,32,Australia,Tristanbury,Platinum,2022-02-08,18dd647a-452b-47d6-b5f1-5a3bfe9a2037,Electronics,Mobile,79f62e64-cda2-4858-9453-bb4fe3fc85f7,2023-02-16,3,96.32,231.17,20.0,Credit Card,Yes
3e724db4-ac11-4893-a5bc-7f91203cb77a,Jose Walker,Other,62,Australia,Camposmouth,Bronze,2022-08-28,4b91cae9-3bd6-4af7-832b-3f427e44ce9e,Sports,Gym Equipment,fc7bccfe-f009-4260-9e7b-064a27f88210,2024-12-30,4,938.89,3567.78,5.0,Cash,No
902eed71-41e4-4446-ae78-afb9053c60b1,Gabrielle Gross,Other,19,France,East Courtneytown,Platinum,2022-09-08,b9a02928-cde4-420f-b12d-1668dc8762c5,Electronics,Mobile,5466c765-9d21-4e76-b0fc-4e30319d19ca,2022-11-14,1,470.0,446.5,5.0,PayPal,Yes
dd296367-eb42-4884-a633-86e74a6e017e,Darren Grant,Female,45,Brazil,Garrisonview,Bronze,2022-07-14,0ad0b4df-c5cc-4fd2-a9bf-842cc9d0caa3,Electronics,Mobile,c5136af6-f5ae-4b5e-9cb2-597c72422e17,2022-09-27,2,565.94,905.5,20.0,PayPal,No
17d17f0c-79c8-47e9-b4cb-4bb617f1a22c,Sarah Cooper,Male,19,Canada,West Mark,Silver,2022-10-16,6822b2df-5d23-4437-a698-5c84489cb659,Clothing,Pants,23f5638f-99df-4ecd-b3f4-b7932bb47189,2023-12-22,5,737.66,3135.05,15.0,Credit Card,No
6656a979-cd38-4f79-8833-fb197327b1ff,Dr. Sarah Thomas,Male,26,USA,Stephanieshire,Gold,2022-11-29,052be821-441b-4d2a-90bb-72a2c40d8d30,Sports,Athletic Wear,01e08b2c-30c7-4ced-90ff-b7d160d5aa13,2024-03-26,1,502.78,427.36,15.0,Bank Transfer,No
760ab932-a8c8-4a2c-b58b-c4572f8ec4ba,Patrick Sanchez,Male,70,France,Ayersfurt,Gold,2022-07-06,1004c5d7-6389-40fb-a8fd-cfda42964f78,Beauty,Skincare,7223acdd-9eec-4120-8aeb-bdee025f3543,2022-11-24,3,658.54,1876.84,5.0,Bank Transfer,No
c2256372-213f-4904-b48e-f36e83410f0f,Christine Patel,Male,72,France,North Colleenview,Platinum,2022-10-21,d163141b-0778-40bb-8313-bf646e1d6c7c,Electronics,Mobile,43523358-d82b-4cc1-853c-e97338e959e5,2023-11-27,5,97.23,461.84,5.0,Credit Card,No
7f2f05cc-d643-423f-bc11-5f39fbf8fa05,Samantha Daniel,Female,64,Germany,Watsonberg,Gold,2023-07-18,ec9195fc-05da-447d-a88f-767c3dde2fa2,Beauty,Makeup,08e6c842-9cbb-42d0-bced-31a08c890bf0,2024-03-31,3,242.53,582.07,20.0,Bank Transfer,Yes
9a81c671-f99b-4559-9ba1-225ece8156e6,Susan Ball,Female,44,Japan,Martinezport,Silver,2022-11-27,d3d53dc9-9dc7-4230-a6dc-16f8069a85b5,Clothing,Shoes,a1233b44-603d-451f-a3be-c79c2e8a6f6c,2024-02-03,1,751.96,714.36,5.0,Bank Transfer,Yes
395f4aa6-73bb-4cf3-a73e-a45f5ac5aa5d,Emily Cook,Female,46,USA,Smithview,Platinum,2022-08-03,611d0989-7845-4506-82c0-863c0cfaf3aa,Beauty,Fragrance,47623797-2f89-4ca2-bf1e-b5042c5a4041,2023-01-29,3,932.56,2378.03,15.0,PayPal,Yes
7b67da26-2231-4e00-b424-5d08bcf36b8c,Damon Arnold,Female,22,South Africa,West Emmaport,Platinum,2023-08-07,825ff0b6-0fc1-4bb4-aa6f-db4d68bb30c3,Beauty,Nails,05919d4e-962e-4c90-bddd-1ddb93aa69ba,2024-02-21,4,515.53,1855.91,10.0,Cash,No
b26aec13-ae08-4dc7-b3c4-82204eb29db8,Matthew Hampton,Female,71,Canada,Shellyhaven,Silver,2023-11-22,d64f446c-b6b6-4d48-9bff-2d35580158ba,Sports,Gym Equipment,76969310-e83e-47c1-bf75-097f2d254daa,2024-12-25,2,367.99,735.98,0.0,Bank Transfer,Yes
2c2d05be-8d3f-4a25-81bd-1b2cc851a643,Jessica Woods,Other,37,Japan,West Victoriastad,Platinum,2022-08-14,8f5cd650-9ff2-48c1-82a6-a78b4b0a5906,Furniture,Table,5905969d-4b38-43db-9d4d-30d1aa8cef8d,2024-12-30,2,242.94,437.29,10.0,PayPal,No
0833580b-6959-40de-acd3-b2b5779332df,Sara Snow,Male,37,Brazil,Brownview,Platinum,2023-09-09,b173e256-a305-4426-a718-117cff08798a,Sports,Outdoor,8c54c54b-a2c1-496c-b286-d5c9fba4098c,2024-02-06,1,159.31,143.38,10.0,Bank Transfer,No
9ecb6341-3c94-4d0b-934d-6842c992a6c2,Dustin Simmons,Other,65,Australia,Lisamouth,Silver,2023-11-28,5b227e5b-b607-4995-9d13-a7a2a7db410f,Furniture,Sofa,0987db71-12da-4659-ac8e-cf0344772961,2024-08-10,5,787.8,3939.0,0.0,Bank Transfer,No
623c2162-8ef3-4c16-8a62-f31552d41027,James Lamb,Female,59,Canada,South Cynthia,Bronze,2023-04-17,ae6c2b2b-c064-4187-bfe2-1951cc7f1caf,Electronics,Camera,91edd15f-2442-4b4d-8691-4ff1724f255a,2024-09-27,4,776.37,2484.38,20.0,Credit Card,Yes
a43feba7-ce23-4e67-8f7d-bcd70a6f4d04,Renee Cole,Female,33,USA,Port Amanda,Platinum,2023-01-22,5d9c344b-0d29-40e9-9916-0167204217c0,Clothing,Shoes,e6010481-1b2d-459d-9581-c994ff290ee5,2024-04-14,2,343.99,550.38,20.0,Cash,Yes
792bacc9-7d9b-4851-b1a9-31907e30d3a4,Bonnie Campbell,Other,22,Japan,East Catherinefort,Gold,2022-03-02,c1bea536-5e5d-42b8-808c-3f3c1c44c5b3,Sports,Footwear,eaf2bb7c-587e-4658-acff-5a152405cb6f,2022-07-29,5,32.97,140.12,15.0,Bank Transfer,No
ddca268b-2a9f-42a9-afe7-b1a4d73ad1ba,Maria Ward,Male,40,Canada,Port Cherylport,Bronze,2023-07-20,e9fe9277-22ef-4fd4-bf8f-92f8b547af22,Electronics,Laptop,dc6a5748-2e67-4fbd-b413-aa3b5aad3589,2024-12-10,1,169.39,152.45,10.0,Cash,Yes
9f7107a9-4f80-4b19-9882-a4954c483180,Jennifer Boyd,Other,65,France,West Alec,Bronze,2023-05-10,0a79ca7e-e845-463d-94f6-882b37899a74,Clothing,Pants,bc46fa27-9920-45b1-bc7a-6ff66e66f476,2024-09-16,1,127.28,108.19,15.0,Credit Card,No
a7026b38-116f-4180-bf53-64a144c6b5ec,Cynthia Bridges,Other,65,Japan,New Miguelport,Platinum,2023-05-14,f2e0b694-13a2-40de-aaf3-5ae1b11755e2,Electronics,Laptop,f1829ce2-3562-4064-ae8c-843327d15253,2024-03-26,4,150.85,482.72,20.0,Bank Transfer,Yes
6700a326-738b-45bc-9758-79469b0f9c3d,Matthew Stewart,Male,30,UK,New Adam,Bronze,2022-03-21,9b4989a9-bfe0-4a78-a2b2-0d0df05d64ee,Clothing,Shirt,e2eaa7ba-3629-42d8-a111-5fd069c8ad3e,2024-10-04,5,452.25,1809.0,20.0,Credit Card,Yes
8e8b9d3f-2415-43d8-9b76-cb8cf6f26a74,Robin Patton,Male,69,France,South Charlesburgh,Bronze,2023-03-10,5158310a-6db7-48ec-9f2c-9e2c20543dc8,Electronics,Laptop,dcadcd46-f4bf-4389-9ae4-780941694cff,2023-03-21,3,919.79,2345.46,15.0,Credit Card,Yes
ec1ad771-b70e-46e6-8226-0667ff37d00c,Ann Lee,Male,66,India,Nguyenshire,Bronze,2022-12-09,66c6462b-4ad1-42ff-ac53-af1acf250bc6,Sports,Footwear,7ab90ccc-2b90-46e1-9355-2837f8b57187,2023-03-12,5,420.79,2103.95,0.0,Bank Transfer,Yes
72c6a3ce-3929-4e64-b35f-bb8e9f9632ad,Eric Martin,Female,61,South Africa,,Bronze,2023-03-29,e6eeb3c4-4cd9-42a3-af3a-b8791dd1f97a,Sports,Athletic Wear,aa9c05a4-62ad-4c33-96db-37447761ab0d,2024-04-11,1,586.02,527.42,10.0,Bank Transfer,No
470f9796-3602-4606-a145-f00ec6fc560d,Justin Davis,Female,18,Canada,Williamhaven,Bronze,2023-08-26,ee5e8814-c95b-4137-a5eb-c32c57e30b88,Clothing,Jacket,866b214e-7abb-45f3-8d59-3c0f71a6cadb,2023-12-30,3,231.22,554.93,20.0,PayPal,Yes
af3f6f7f-d204-4f71-9e19-06d5a847877e,Bethany Scott,Male,48,UK,South Jason,Platinum,2022-05-19,424979f7-fbc8-4a6a-9502-717c9a586c6d,Sports,Gym Equipment,4dae5051-9383-48b2-ba06-5860caa62726,2024-10-01,4,146.23,497.18,15.0,Credit Card,Yes
24aa3d46-4169-446b-9ecf-31e5124aaf4f,Michael Manning,Female,25,Brazil,Parkerborough,Bronze,2022-05-28,37530160-6629-4a7c-8d3b-3e6f754f517f,Beauty,Skincare,e73823c4-3501-4fec-a287-a5f1eb310e04,2022-08-13,5,693.36,3466.8,0.0,Bank Transfer,Yes
9cc4f0f7-a324-43e9-b413-03ccd120b58f,Dylan Robinson,Male,75,Germany,Samanthamouth,Platinum,2023-07-29,a4c660ad-d504-4314-85da-b6c5d464eec6,Furniture,Bed,898e5529-8438-4680-9d15-dfffba7040c9,2023-08-16,4,777.14,2486.85,20.0,PayPal,No
329b0d4a-8a0e-410f-a0fc-c8ebc6fb1d76,Christopher Anderson,Female,71,Germany,Ambermouth,Bronze,2023-04-21,0cf7dfee-d2ae-4238-8ae5-a8fa2cf7f879,Beauty,Fragrance,ea9d2460-6233-46b8-8d6c-0818d3191f80,2023-06-10,5,864.66,4323.3,0.0,PayPal,No
e3630f7d-7bdf-4b77-bb67-7bd239112dfc,Carla Campbell,Other,18,Japan,New Robin,Gold,2022-01-02,987ed236-7487-4565-a966-511ff183970c,Furniture,Bed,ea4ea59e-cb36-4b5e-9864-f102bbdbd03d,2024-06-05,5,41.16,195.51,5.0,Cash,No
4996c4f6-e506-4ab7-b5b4-56be7c9a11e4,Deborah Scott,Male,69,UK,Michaelburgh,Silver,2023-03-15,34622a30-49d5-48d5-90af-433bdbb7aff7,Beauty,Makeup,6e75ffb4-d507-44a5-b635-8809245d008b,2024-02-04,2,970.58,1941.16,0.0,Bank Transfer,Yes
b3d205c3-0f77-4ea5-848c-c2839bb904c2,Jeffrey Walton,Female,56,Brazil,South Patricia,Gold,2023-12-11,95b277e7-151d-44cb-b9a3-de2b07d13dd3,Beauty,Haircare,241bc910-f640-4aa6-b738-cc16fc137871,2024-04-10,4,669.72,2678.88,0.0,Bank Transfer,No
80636502-f316-4233-8cf9-1d92e02ee100,Danielle Lynch,Other,61,Australia,East Lisa,Bronze,2023-06-08,dee7c1e2-fb87-4a0d-b6d4-29cd3e45a2c9,Beauty,Nails,5245b079-38b6-4dec-a2e5-5ce83893f4eb,2024-07-28,1,253.45,228.1,10.0,PayPal,Yes
8f2db893-02e1-4a59-9472-032db4c12966,Mitchell Thomas,Female,21,Canada,Ellisborough,Platinum,2022-01-26,ec2fa351-de65-4e64-8a81-6cb02edbd3c4,Furniture,Table,052a8fb6-31ec-46b1-8282-062c0de4e388,2023-02-27,4,81.97,278.7,15.0,Credit Card,Yes
d891f6ee-b118-42ee-9fec-ae42b86dbfc0,Brenda Reeves,Male,41,USA,Marymouth,Gold,2023-02-06,39f429e0-e22a-4064-ba1c-98090d3fb175,Clothing,Shoes,e238d971-67b5-4f5a-8920-3304292d994a,2024-06-06,2,705.79,1411.58,0.0,PayPal,Yes
6be893cf-8349-43c4-b870-20daef7840d9,Ms. Elizabeth Holmes DVM,Female,52,France,East Mike,Bronze,2022-06-10,0daf2700-dcce-40a9-82f2-3db8d4f6619d,Clothing,Shirt,3d0749b0-da77-45a8-a399-0d638ac8480f,2024-03-14,1,308.41,308.41,0.0,Bank Transfer,Yes
706f75c7-3a9a-4e81-baa5-e8962591f3c5,Hannah Estrada,Male,38,Germany,Myersville,Bronze,2022-07-31,a106fc9f-aacc-40d0-b0b0-6ab1a5ca5592,Clothing,Shirt,064fc043-40af-4575-bdf1-9a28dbc6463c,2023-09-26,3,912.48,2326.82,15.0,Bank Transfer,No
8d0689a2-8ca8-49b6-8082-7b90ffdabfec,Nathan Cooper,Other,53,Brazil,South Crystal,Gold,2023-01-28,d3800e1d-8fa1-4f6a-9545-abbcd8ab9ea6,Beauty,Makeup,b74ae3fc-14aa-4b7e-978a-35c0579f0565,2023-11-04,2,671.07,1073.71,20.0,Cash,Yes
2fad2cf3-2d1e-4bc8-b292-124d7e02455d,Jennifer Williams,Female,53,Canada,Lake Jermaine,Bronze,2023-10-11,df63602d-61dc-4a1c-99d2-f381110a4555,Electronics,Tablet,ebd5ae34-2d21-45c7-bda6-e640b6f37b04,2024-06-27,1,821.98,739.78,10.0,Bank Transfer,No
1a9bfe47-2d50-4b6b-9260-4bbf2d547979,Valerie Daniels MD,Female,67,UK,Dennisshire,Platinum,2022-06-01,5335dba0-f42c-4423-aed7-e3114b5b7851,Sports,Accessories,6ebeed76-1c8d-4ab8-b299-dcd600942793,2023-03-04,4,856.97,3427.88,0.0,Cash,No
30ffc640-53dc-43b2-8760-50ee75f6e7f0,Ronald Johnson,Male,53,Australia,Perezside,Gold,2023-06-21,fe93ca48-1ebc-40f8-90ea-7cff97608ade,Electronics,Laptop,c81f6d89-dabc-43ad-a851-250e6fa339fd,2023-12-09,5,772.72,3284.06,15.0,Bank Transfer,No
20f807ac-2e99-436c-86ba-4db4ce060f2b,Sherri Frank,Male,26,Germany,Edwinton,Gold,2022-04-04,0e065d6f-0720-48ec-a3d7-77ebc85eca3e,Sports,Footwear,d57a2f16-6a87-49e6-af02-59d4d8d20d39,2023-08-07,5,107.48,483.66,10.0,Cash,Yes
6cb7a920-4fe1-43e1-8dd0-a2ae1ff91c2e,Brittany Gray,Female,72,USA,North Brianmouth,Platinum,2022-02-04,24f0b8ba-0e2c-4bfc-b0e2-23f8b3de9ff7,Clothing,Pants,7197bf3c-f1b0-4795-8798-71ed336c441e,2024-01-11,4,28.67,103.21,10.0,Cash,No
d3a910eb-2dae-44ee-b8aa-6f6f52b95778,Ryan Brown,Other,71,Australia,Brendaberg,Gold,2022-03-31,446f0942-8e89-429a-96a1-2ac1b2a32f60,Beauty,Fragrance,f5ac3d1d-e63b-4d28-885b-41d922b6192e,2024-12-05,4,149.93,539.75,10.0,Credit Card,No
22702e78-c1f8-4b83-b400-1c14304ef29d,Peter May,Male,19,India,Jessicabury,Silver,2023-05-07,e082ce3d-8736-4cca-8630-1a63b7d888ef,Electronics,Camera,f8848771-d789-4e8e-a23c-748730e0b826,2024-12-11,4,131.28,446.35,15.0,Cash,No
d75832d6-dd7d-4154-a1fc-8998fb1f7555,Miguel Leon,Other,59,Germany,Roberthaven,Platinum,2022-01-17,0bffddd9-789f-4dd0-b240-7185894771a4,Electronics,Laptop,853e41c2-2db3-464b-800c-0d037ac3cab2,2024-01-03,1,491.81,442.63,10.0,PayPal,Yes
007146f6-4002-4e8f-a0fe-ab27639d0e58,Danielle White,Male,74,India,Sotoberg,Gold,2023-07-26,6e42af27-8688-461e-8721-feb384869e71,Electronics,Tablet,ac4094cc-663e-4325-b6bc-4fd3b4a3e095,2024-09-01,5,848.21,3604.89,15.0,PayPal,No
1568dcb0-1da3-45cb-9bf0-8f8e9db98404,David Jenkins Jr.,Male,28,South Africa,Port James,Silver,2022-03-24,06569107-6989-483b-99d0-ac16040618f4,Furniture,Sofa,47811c01-7282-45a2-baa7-eb29edec68ce,2024-05-18,4,688.4,2340.56,15.0,PayPal,No
d2b56950-545c-4077-a4da-506214519f38,Ryan Taylor,Male,53,Japan,Frankchester,Gold,2022-05-11,278469d6-d7be-42a3-a313-13fd10a9791a,Electronics,Headphones,f083565b-b318-4f49-b300-e3d9e35c402c,2024-09-01,4,434.32,1650.42,5.0,Credit Card,No
d51b0fe8-846b-4aba-8fa8-b3a3c7b87096,Stephanie Murphy,Other,75,Brazil,New Jasmineberg,Silver,2023-04-04,b96ad4c9-b39f-4a21-b7b6-e317f2eea9c7,Clothing,Jacket,9bdef86f-d340-4e15-ae65-00d61aab73d3,2023-04-05,1,861.07,818.02,5.0,Cash,Yes
ea871a5c-fcfe-4f29-acd8-9af873624be7,Antonio Young,Other,53,Brazil,North Destinymouth,Platinum,2023-12-14,e438eba4-6ef0-404d-8017-af3127fc56d6,Beauty,Makeup,0bddc51d-b47e-484b-9132-83fbccd735b6,2024-06-17,3,607.7,1731.94,5.0,Bank Transfer,No
97f6cf80-2e92-4531-8ad7-436c87eb7104,Diane Bauer,Other,21,Brazil,West Sandra,Bronze,2022-01-08,5c196e90-2229-4850-ae7b-6eb04ae98126,Furniture,Cabinet,92647a79-c083-4683-8079-64f2697ecc4e,2024-07-18,5,993.71,3974.84,20.0,PayPal,Yes
1fb04d75-e722-40d7-a659-73e87976b8ad,Danielle Cobb,Male,62,Australia,Roachville,Gold,2022-07-27,5f67def6-0f48-4150-b45a-93df0c55bdf5,Clothing,Shoes,317904d0-3700-49ca-8583-ef6ba9f86ab6,2023-02-01,1,353.38,353.38,0.0,PayPal,No
152abd29-fa8a-484a-94c1-6042b15de647,Caleb Taylor,Male,54,Brazil,Matthewville,Bronze,2022-08-31,b5d036e3-a2cd-41bf-8ad4-c9196ea12501,Furniture,Cabinet,e2ca766c-3c34-4f14-89dc-cb31a0c18725,2023-05-18,4,434.77,1565.17,10.0,Credit Card,No
6b1b9c54-66ee-4c53-9a55-f966e5639e2c,Danielle Miller,Male,61,Australia,Gonzalezborough,Platinum,2022-01-28,0103b792-d366-4d98-8faa-76a7672d40bb,Beauty,Skincare,df86b037-8091-4efa-afad-5fe4a0310c51,2022-04-08,4,505.19,1717.65,15.0,Bank Transfer,No
11909b48-a1fd-433d-b37b-5427851ed655,Kelly Bell,Female,34,UK,Lake Hollyfurt,Platinum,2023-04-26,80d4ecb0-a212-4715-acad-26473fe6e7d3,Electronics,Camera,3fc1e683-9024-4d88-bbdf-b053aeb3ae38,2023-06-14,1,248.83,199.06,20.0,Cash,Yes
a68cb7f5-591f-4fd0-b6b9-33f77160ae04,Diana Schmidt,Male,48,Germany,South Amandafort,Platinum,2022-12-24,cc1080fa-57ef-46db-a18d-70a819008051,Clothing,Jacket,f5aa23b5-5422-4ca2-8ed9-a14fa564db10,2024-09-30,2,188.46,358.07,5.0,PayPal,Yes
99b4bed7-e8de-458b-8eac-3adc66141557,Jaime Moore,Female,24,Canada,South Alexis,Bronze,2023-01-19,90551ea3-541e-4ae0-b7c3-6455954e746d,Beauty,Haircare,0a3d0b65-a6d3-4c94-8e18-5dbb9778eca9,2024-05-31,4,431.67,1726.68,0.0,Bank Transfer,Yes
31ed1d40-f133-44ba-ad5c-96052f8e0f04,Kaitlyn Harvey,Female,28,USA,Barberfurt,Gold,2022-02-22,deff1616-5684-4de3-b3e2-8a9c61b43393,Clothing,Dress,3accbcc7-176b-447f-8e01-9437d6163de7,2023-07-26,5,378.23,1702.04,10.0,Cash,No
47479cbb-3c1b-470e-94af-7e8281b0a40e,Wendy Hernandez,Other,53,Germany,Ramosland,Bronze,2022-03-20,91c89c85-0877-49c4-92ff-01f1573fd3c2,Furniture,Table,aecb9e7e-a63a-4a52-b06c-d7db484b07a2,2023-08-29,1,837.19,669.75,20.0,Credit Card,Yes
94e36ecf-cea3-4f24-be92-a13fc3f4d6e9,Rick Anderson,Other,72,UK,Teresaville,Silver,2022-09-26,b8b2e834-14c0-4bdd-a79e-1cd3f9e079ad,Electronics,Laptop,a2fe4176-4dde-45e8-9041-98150d056435,2023-04-07,4,994.95,3183.84,20.0,Credit Card,Yes
188d88c0-ff60-42f3-9f53-3e1bdd60ceec,Evelyn Cook,Female,29,Brazil,Watsonborough,Gold,2022-12-16,1f6a36ce-e4e9-4168-9fca-e8160ea3dcaa,Beauty,Skincare,d65e99b8-9454-4d81-8809-b1db697cec21,2023-05-06,1,428.08,428.08,0.0,Credit Card,No
93a0c921-d36f-48ae-9e17-e7c9e6a497fe,Gregory Harris,Female,74,USA,Jillianside,Silver,2023-08-27,f19a6d15-74c0-4983-9d71-c1edd48df71a,Electronics,Headphones,a4c035a5-3c54-4032-89e9-0b562046c298,2024-02-08,2,451.19,902.38,0.0,Cash,Yes
e63ca80f-c9d5-4a37-ba0d-a1db3476f604,David Le,Male,36,South Africa,North Luke,Silver,2023-05-07,244f09cf-6819-40a2-8d42-96c026f43639,Clothing,Pants,64bffae4-f7e5-4fed-93e7-d7fe2ec2dcd5,2024-09-19,4,836.78,3179.76,5.0,Cash,No
fad5575d-f42d-44fe-8c4a-2c32606a6b6c,William Hall,Female,54,Germany,Port Ryanfort,Bronze,2023-06-10,f619bbda-7e81-4742-b636-7715746e2ce1,Beauty,Makeup,971ad428-8616-45c6-953e-b5d9045cd2af,2023-11-06,5,285.85,1214.86,15.0,Bank Transfer,Yes
f9e5ae1b-7fd9-4642-b2b6-46c4b6ab3c97,Sarah Murphy,Other,18,Japan,Lake Josephmouth,Silver,2023-03-02,0227242c-dc1f-4fee-a38b-50c6e99d95af,Sports,Gym Equipment,eba744da-3c7a-43f9-a730-c47ed085a668,2024-06-19,4,758.67,2731.21,10.0,Cash,Yes
92d6f96e-dedc-49b4-951d-b7e5fbbfbab2,Alexander Wood,Male,74,Australia,Ayalachester,Gold,2022-03-03,a5aeacfb-4a95-4b71-8980-c97c4f66679b,Electronics,Camera,f9d6c4f7-d0b5-4cf2-b712-3d559edf3775,2023-02-13,2,740.78,1407.48,5.0,PayPal,No
6b9ef48c-8284-4ddb-8690-1753b6ed4555,Victor Terry,Other,28,India,East Sarahmouth,Silver,2022-08-10,a0a9eed5-0fdd-4a48-8d80-c6d303f46dce,Sports,Gym Equipment,9d498ea9-d5ce-4f71-a29d-3f6573f50084,2023-08-03,2,895.86,1791.72,0.0,Bank Transfer,Yes
914e5b4e-7520-4729-914a-5bad306249f9,James Jordan,Female,59,USA,Nicoleshire,Gold,2023-11-19,f0d1997c-2678-4924-b521-bb0269e93fe6,Sports,Footwear,05b89f9b-8bbe-44e5-8b60-a50b91e6319c,2024-09-07,1,134.18,114.05,15.0,Bank Transfer,No
08404491-8cd8-404b-a12c-e8a95f4497ca,Michael Butler,Female,59,Australia,Poolemouth,Silver,2023-09-02,6263477c-6a1e-4fad-ba6e-7c78f85781c9,Beauty,Makeup,0f3c212e-0667-4c7b-9728-6fdec84c42dc,2024-05-03,5,648.08,2916.36,10.0,PayPal,No
3e3b8222-5946-4094-bc8c-8de91efb7d52,Luis Wells,Female,57,South Africa,Garciamouth,Gold,2022-11-05,fb2767b4-ad75-4b41-b424-75425e46990a,Electronics,Headphones,8c219a8e-ea2e-439c-be63-25f5946b3d63,2023-05-11,1,510.61,408.49,20.0,Bank Transfer,No
da90d05d-2793-4739-bb75-9b2f20db54c1,Stephanie Williams,Male,44,India,Lisamouth,Gold,2023-08-16,93473a6a-c1da-40ae-8800-42c8ed999cad,Beauty,Skincare,c96ed32a-951d-4797-b2ea-3a44e4f86d1d,2024-03-21,2,54.15,108.3,0.0,Credit Card,Yes
59154511-c911-4167-81ab-b58d9e429726,Jill Glover,Other,20,UK,Port Hannah,Silver,2022-11-14,d67fe0b6-9fe0-40a8-9830-0fe3f5833f59,Electronics,Tablet,4c432eee-21e0-40ff-860e-10d5678dffd0,2023-01-15,3,883.3,2517.4,5.0,Credit Card,No
4f9746fa-8508-4951-9831-5056da2344b4,Christina Wilson,Female,52,South Africa,Lake Lorraine,Bronze,2022-05-20,25a5a682-9d0b-4d0e-9655-baad0b8ebfec,Sports,Outdoor,c44bcdc4-d3de-43a4-bd2c-c85b6cd0aa31,2023-09-12,2,899.76,1619.57,10.0,PayPal,Yes
03b8f9ec-bd54-4d4d-84e8-ed6217db4ef9,Matthew Peters,Male,29,USA,Lake Shane,Silver,2023-12-01,f5875c53-0cc6-4b15-a923-418cacb322fb,Clothing,Shoes,754bb825-61c1-4600-b686-9f7ce6a8174f,2024-05-14,1,50.33,45.3,10.0,Cash,No
a50d37fc-6f58-47a5-a28a-fea9d2f45edd,Kevin Turner,Male,25,South Africa,Smallmouth,Silver,2022-10-11,5e70fcb6-56b1-44bf-8c3e-f46322907c9a,Furniture,Sofa,33bbb9d9-ada4-4664-85b6-0fcecc85909a,2024-03-10,3,798.25,2394.75,0.0,PayPal,No
426b6b8e-157f-4498-80a0-d3dc2e8da298,Mary Harrington,Other,50,Japan,Samuelborough,Gold,2022-11-19,f0ca4a66-05b1-43be-9178-aeb11fb23a96,Clothing,Dress,a75bfafa-b4a5-4ada-9e18-aa3dffda3a63,2023-07-31,2,757.5,1439.25,5.0,PayPal,Yes
3382ae81-6c27-4907-af73-a14e1833e36c,Christopher Rivas,Female,72,Germany,Diazhaven,Platinum,2022-12-28,a54b22f5-84dd-4a95-9910-f2badeab9f43,Clothing,Dress,11a51140-7dc7-40ae-ab0c-97456b98252c,2024-03-31,4,140.94,451.01,20.0,Credit Card,No
50d52a28-e17d-440c-8f6f-b45da786c9f2,Emily Smith,Other,65,Japan,Marcusbury,Silver,2022-10-23,97a1da63-9384-4804-830a-63a1d238d0cd,Electronics,Laptop,08f8ff63-734d-4d08-b81b-e0c746767ed0,2022-11-17,3,755.13,2265.39,0.0,PayPal,Yes
ccbaf09a-6b87-4528-b3a2-6bab1383870b,Susan Jones,Female,67,Australia,Smithport,Platinum,2023-10-13,d850e890-b816-49d3-b3a9-1c78846245f4,Furniture,Cabinet,6782ca0d-f5fa-4945-8930-5da08582d479,2023-11-04,5,618.64,3093.2,0.0,Credit Card,Yes
04d02bdd-b35b-40bf-a905-1e5600ee875d,Ashley Johnson,Male,49,Brazil,Deborahville,Silver,2022-09-12,c8d71876-b391-45e0-8587-cad55920d180,Electronics,Headphones,72143eaa-a465-48d3-a6e9-287380e75f69,2023-06-24,4,315.9,1137.24,10.0,Cash,Yes
d13189e1-0612-4ae6-8e2e-dee5f7aeeb30,Robert Turner,Male,18,Brazil,Kevinville,Silver,2023-04-08,b2fa8444-6ad7-4fef-9315-76e2d4e327e1,Sports,Athletic Wear,673da88d-ee46-4279-b8f9-624dd40d5c8c,2024-03-14,1,570.69,485.09,15.0,Cash,Yes
b21e67f4-6137-4eff-99ca-fa32812a0cca,Stacy Salazar,Other,26,UK,Lake Jessica,Platinum,2022-04-23,2ffb69bc-7e32-459c-b12e-6e12343a0de0,Beauty,Skincare,ac954c1d-e93e-4b74-81a8-bdc3dca14545,2022-04-25,2,108.88,195.98,10.0,PayPal,No
649199ed-f07e-40ef-bb2d-103a8a913ec8,Chelsea Maxwell,Male,45,France,West William,Platinum,2022-04-28,15e861c8-45f1-4bc4-88a1-18191ad13e00,Furniture,Table,4dd34995-3992-4bba-a5d7-078297a0f3a8,2023-12-22,5,633.26,2691.36,15.0,Cash,No
e0089bc5-f1d3-4158-909a-ed8485ca6caa,Jaime Murphy,Male,75,UK,Port Lawrencefort,Bronze,2023-06-02,cb724a7c-7b8c-4929-98de-181c08eea211,Sports,Footwear,c6ae83ad-b00d-42a0-951e-2d3425b26f75,2023-06-21,1,454.08,431.38,,Credit Card,Yes
d9c66b8b-28ce-4b0b-8ad3-8a8f2708e706,Jessica Barber,Other,55,UK,Gomezbury,Gold,2023-10-28,efb4dfd9-f6cb-456e-9cbe-1e944c42835a,Furniture,Table,e9af0dd4-2325-434c-a3e7-e66b2ea21381,2024-11-09,3,70.47,200.84,5.0,Credit Card,Yes
